"","firmcode","VC","age","country","industry","VCinv","logsales","logemp","logassets","logemp_1","logemp_2","logemp_3","logemp_4","logemp_5","logsales_1","logsales_2","logsales_3","logsales_4","logsales_5","logassets_1","logassets_2","logassets_3","logassets_4","logassets_5"
"1022","1017",0,4,"FINLAND","Software",0.00459496257826686,2.91609454154968,0.6931471824646,2.97352910041809,0.6931471824646,0.6931471824646,1.0986123085022,0.6931471824646,1.3862943649292,1.84021615982056,3.6951584815979,4.22126865386963,2.95210361480713,4.78529071807861,2.99934768676758,3.6951584815979,4.07698011398315,3.83655500411987,4.43696212768555
"1023","4228",0,0,"GERMANY","Software",0.00696331541985273,0,0,0,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,5.37393283843994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","6940",0,3,"UK","ICT manufacturing",0.0101458467543125,8.72604846954346,4.12713432312012,11.2794094085693,4.76217412948608,5.42495012283325,4.93447399139404,3.09104251861572,2.89037179946899,8.85103511810303,8.94648265838623,7.64829015731812,6.32743120193481,5.31825113296509,11.1035099029541,11.3029851913452,9.55004024505615,9.4273042678833,9.09331798553467
"1025","1617",0,10,"FINLAND","Robotics",0.00325909839011729,8.50651931762695,3.80666255950928,7.97614288330078,3.85014748573303,4.07753753662109,3.8712010383606,3.82864141464233,3.80666255950928,8.46255588531494,8.91521835327148,8.70054626464844,8.61035633087158,8.4062032699585,8.13716316223145,8.12035274505615,8.19321155548096,8.10307502746582,8.05052280426025
"1026","7518",0,0,"UK","Biotech",0.00952966511249542,0,0,0,NA,NA,NA,NA,NA,2.26143097877502,NA,NA,3.52915024757385,2.0972170829773,2.14267587661743,1.84172570705414,2.5282416343689,1.41163420677185,0
"1027","1221",0,5,"FINLAND","Software",0.00459496257826686,8.6644172668457,3.36729574203491,7.85210037231445,3.36729574203491,3.89182019233704,4.07753753662109,4.23410654067993,4.14313459396362,8.364577293396,9.05954933166504,9.18655014038086,9.25263690948486,9.22164630889893,7.79109334945679,8.86412239074707,8.72066116333008,8.66643333435059,8.45320320129395
"1028","3172",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,NA,NA,NA,NA,NA,4.82095193862915,5.44381475448608,5.32676410675049,5.57157182693481,5.52652645111084,5.71805381774902,6.12064409255981,6.22449970245361,6.3697657585144,6.60197496414185
"1029","8215",0,5,"UK","Robotics",0.00206185574643314,10.8964433670044,5.70711040496826,10.5363664627075,5.66296052932739,5.60947179794312,5.51745271682739,5.52942895889282,5.54126358032227,10.8338432312012,10.9389200210571,10.8256797790527,10.6960439682007,10.5513181686401,10.4410543441772,10.475227355957,10.2013883590698,10.1628522872925,10.1238555908203
"1030","1663",0,0,"FINLAND","Robotics",0.00325909839011729,0,0,0,2.0794415473938,2.0794415473938,2.0794415473938,2.4849066734314,2.4849066734314,6.12848043441772,6.47967004776001,6.53003025054932,6.51236486434937,6.39308834075928,5.43289041519165,5.47035551071167,6.97999906539917,6.94539499282837,6.87210416793823
"1031","7109",0,11,"UK","ICT manufacturing",0.0101458467543125,9.31479740142822,5.18738603591919,8.90884017944336,5.5012583732605,NA,5.24702405929565,NA,NA,9.82820892333984,NA,9.79716682434082,NA,NA,9.13378238677979,NA,8.62263679504395,NA,NA
"1032","626",0,0,"BELGIUM","TLC",0.004708097781986,0,0,0,2.70805025100708,2.56494927406311,NA,NA,NA,2.03629231452942,NA,6.8358416557312,NA,NA,10.7714700698853,9.00810623168945,7.43227767944336,NA,NA
"1033","1250",0,9,"FINLAND","Software",0.00459496257826686,5.87447929382324,2.0794415473938,5.80459117889404,2.19722461700439,2.0794415473938,2.0794415473938,1.94591009616852,1.94591009616852,5.74126100540161,5.62328290939331,5.6969404220581,5.4504714012146,5.70329189300537,5.75477743148804,5.6454267501831,5.63716506958008,5.5174446105957,5.51558256149292
"1034","5762",0,0,"ITALY","Internet",0.0131201315671206,0,0,0,1.3862943649292,1.3862943649292,1.3862943649292,NA,NA,4.4071249961853,5.35844230651855,5.71363401412964,NA,NA,4.66177988052368,5.27350330352783,5.25627613067627,NA,NA
"1035","8109",0,10,"UK","Software",0.00313574750907719,4.8831639289856,1.3862943649292,4.66395664215088,1.3862943649292,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,4.90768051147461,5.11554336547852,4.74441242218018,4.85918378829956,4.93329238891602,4.69624185562134,5.08972597122192,4.69113063812256,4.69677257537842,4.63521099090576
"1036","2887",0,0,"FRANCE","Internet",0.00268576550297439,0,0,0,NA,NA,NA,NA,NA,5.55356359481812,2.01329755783081,1.43102157115936,0,1.39922726154327,7.58092403411865,7.81969118118286,7.81301593780518,7.80430793762207,6.76945734024048
"1037","5687",0,10,"ITALY","Pharmaceutical",0.00606060586869717,10.4633102416992,3.52636051177979,9.96277713775635,3.49650764465332,3.61091780662537,4.47733688354492,4.71849870681763,3.91202306747437,10.72190284729,10.7936115264893,10.7674388885498,10.7858448028564,10.7127618789673,10.2006034851074,10.3527793884277,10.4089879989624,10.4746885299683,10.4195775985718
"1038","1491",0,11,"FINLAND","Software",0.00459496257826686,5.46735000610352,1.60943794250488,4.86625671386719,1.60943794250488,1.7917594909668,1.7917594909668,1.7917594909668,NA,5.64491081237793,5.51292085647583,5.94103622436523,5.69842100143433,NA,5.15739583969116,5.10111856460571,5.54221153259277,5.54144668579102,NA
"1039","2220",0,7,"FRANCE","Pharmaceutical",0.0116822430863976,7.49753522872925,2.19722461700439,6.93430137634277,2.39789533615112,NA,2.70805025100708,2.89037179946899,NA,7.801833152771,8.05955600738525,8.35348796844482,8.35998630523682,8.39191055297852,7.3708553314209,7.42221450805664,7.77027797698975,7.70734167098999,7.82022666931152
"1040","3024",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,NA,NA,NA,NA,NA,3.64191150665283,4.78704261779785,4.95661306381226,5.07503938674927,5.09850549697876,3.87650227546692,4.58822298049927,4.94156885147095,5.07503938674927,5.17040014266968
"1041","4065",0,0,"GERMANY","Software",0.00696331541985273,0,0,0,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,4.64936590194702,5.29635763168335,5.28172588348389,4.42555713653564,4.89019632339478,NA,NA,NA,NA,NA
"1042","4482",0,0,"GERMANY","Software",0.00696331541985273,0,0,0,1.3862943649292,1.3862943649292,1.3862943649292,1.3862943649292,1.3862943649292,5.6009635925293,5.5818042755127,5.56715393066406,NA,5.5405068397522,NA,NA,NA,NA,NA
"1043","7861",0,2,"UK","TLC",0.00980392191559076,3.47841024398804,1.0986123085022,3.07166314125061,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,4.36145782470703,4.26349449157715,3.99996948242188,4.18192672729492,4.31205654144287,3.32737278938293,2.76384806632996,3.0895082950592,2.92217779159546,2.85232067108154
"1044","5708",0,7,"ITALY","Software",0.00359712238423526,8.99366664886475,4.21950769424438,8.81412220001221,NA,4.46590805053711,4.6913480758667,4.71849870681763,4.59511995315552,8.91388702392578,9.07564353942871,8.932785987854,9.14632320404053,9.1875410079956,9.05399417877197,9.53809452056885,9.54776477813721,9.49883937835693,9.54750537872314
"1045","7977",0,0,"UK","TLC",0.00980392191559076,0,0,0,NA,2.0794415473938,3.21887588500977,3.49650764465332,3.76120018959045,7.70528602600098,8.78321361541748,9.1683177947998,9.03680038452148,8.73092365264893,7.27901744842529,8.33757209777832,8.57905864715576,7.64991331100464,7.60606813430786
"1046","2710",0,7,"FRANCE","Software",0.00617688335478306,8.1548662185669,3.178053855896,7.48757219314575,3.13549423217773,3.21887588500977,3.21887588500977,3.21887588500977,3.21887588500977,8.21611213684082,8.29155158996582,8.20328426361084,8.27394676208496,8.36408233642578,7.52442216873169,7.59240388870239,7.51677846908569,7.49822425842285,7.49987936019897
"1047","2829",0,9,"FRANCE","Web publishing",0.00154004106298089,7.0966739654541,2.39789533615112,6.26363849639893,2.56494927406311,2.30258512496948,2.30258512496948,2.30258512496948,2.30258512496948,6.91318702697754,6.78373718261719,6.7474856376648,6.64086771011353,6.70554065704346,6.10049247741699,6.18504524230957,5.94236469268799,5.91315603256226,5.91431379318237
"1048","7602",0,3,"UK","Software",0.00313574750907719,3.54310894012451,0.6931471824646,2.84755682945251,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,3.83153438568115,3.74709701538086,2.91356062889099,3.33051824569702,3.53044295310974,2.26143097877502,2.53973484039307,1.13031363487244,1.81987571716309,2.41635704040527
"1049","793",0,11,"BELGIUM","Software",0.0054644807241857,8.71370887756348,3.58351898193359,7.9976396560669,3.71357202529907,3.93182563781738,4.26268005371094,4.35670900344849,4.00733327865601,8.66625595092773,8.86396217346191,8.9234733581543,8.68049621582031,9.03153038024902,8.1730546951294,8.62681484222412,8.74157619476318,8.26238059997559,7.90536832809448
"1050","5660",0,13,"ITALY","ICT manufacturing",0.0040629762224853,9.43564128875732,3.66356158256531,8.96807956695557,3.66356158256531,3.63758611679077,4.12713432312012,4.14313459396362,3.61091780662537,9.54955291748047,9.38955307006836,9.2966365814209,9.16462421417236,9.2500524520874,9.07318210601807,8.92973804473877,9.0061206817627,9.11106395721436,9.12430286407471
"1051","6374",0,5,"SPAIN","ICT manufacturing",0.00176723045296967,6.64559412002563,1.94591009616852,5.91525793075562,2.19722461700439,2.19722461700439,2.39789533615112,2.30258512496948,2.39789533615112,6.7036247253418,6.63627481460571,7.04756832122803,6.90676021575928,7.39003372192383,5.79631853103638,6.02005195617676,6.56212663650513,6.27756118774414,6.6531662940979
"1052","144",0,6,"BELGIUM","Pharmaceutical",0.00385356461629272,6.18865346908569,0.6931471824646,5.76059007644653,0.6931471824646,0.6931471824646,1.0986123085022,1.0986123085022,1.0986123085022,6.20253324508667,6.18489265441895,6.17530679702759,6.08356761932373,6.25605964660645,5.78451585769653,5.90308952331543,5.6658673286438,5.61636352539062,5.80517053604126
"1053","1820",0,0,"FRANCE","ICT manufacturing",0.00541679188609123,0,0,0,NA,NA,NA,NA,NA,4.0244197845459,4.36761856079102,4.97876358032227,NA,NA,3.89902067184448,3.50974822044373,4.15258836746216,NA,NA
"1054","4851",0,0,"ITALY","Robotics",0.00520833348855376,0,0,0,1.3862943649292,1.7917594909668,1.7917594909668,0.6931471824646,1.0986123085022,5.57585954666138,6.15563440322876,5.39901494979858,5.62858247756958,5.03553009033203,5.13621807098389,5.71229648590088,6.05406475067139,5.82210397720337,5.14944219589233
"1055","5001",0,3,"ITALY","Internet",0.0131201315671206,5.22595882415771,1.7917594909668,4.76906824111938,1.7917594909668,2.0794415473938,2.0794415473938,NA,NA,5.07045221328735,4.48289012908936,4.28277540206909,4.48365879058838,NA,4.55061531066895,4.71533203125,4.22443437576294,3.991947889328,NA
"1056","3303",0,1,"FRANCE","Pharmaceutical",0.0116822430863976,4.11654853820801,1.0986123085022,4.18688297271729,1.0986123085022,1.3862943649292,1.3862943649292,1.3862943649292,0.6931471824646,4.25183629989624,4.4839916229248,3.98990035057068,4.75649404525757,4.83735084533691,4.87272787094116,5.49395608901978,5.38193225860596,5.57551717758179,5.71759366989136
"1057","5522",0,3,"ITALY","Software",0.00359712238423526,5.1566219329834,1.60943794250488,3.9920220375061,1.94591009616852,1.94591009616852,1.60943794250488,1.60943794250488,NA,5.35639190673828,5.26092100143433,4.92675685882568,4.99665689468384,5.00397396087646,4.40859842300415,4.18509006500244,4.10418558120728,4.06611156463623,3.84787654876709
"1058","5278",0,0,"ITALY","Internet",0.0131201315671206,0,0,0,0.6931471824646,0.6931471824646,0,0,0,1.47737455368042,2.48206949234009,2.5472846031189,3.13067960739136,1.8081681728363,3.05817008018494,3.64504265785217,3.99839878082275,4.11833429336548,3.8904538154602
"1059","6028",0,14,"SPAIN","Other R&D",0.00852618739008904,6.04106521606445,1.94591009616852,4.97827768325806,1.94591009616852,1.7917594909668,1.7917594909668,2.19722461700439,1.7917594909668,5.92947006225586,5.58655691146851,6.00135850906372,6.42584800720215,6.29241847991943,4.81104946136475,5.0496301651001,5.51757287979126,5.85894727706909,5.7401385307312
"1060","2579",0,4,"FRANCE","Software",0.00617688335478306,4.35812139511108,2.4849066734314,6.98831748962402,2.56494927406311,2.89037179946899,2.91777062416077,2.94443893432617,2.99573230743408,3.52543950080872,4.7314338684082,4.18540954589844,7.19135332107544,5.69390249252319,6.8661937713623,7.4854621887207,7.63064670562744,7.85915660858154,7.72516059875488
"1061","7080",0,14,"UK","Biotech",0.00952966511249542,9.28559398651123,4.07753753662109,8.37305164337158,4.52178859710693,4.71849870681763,4.40671920776367,3.76120018959045,NA,10.1164131164551,10.1700849533081,9.60704708099365,9.22041320800781,NA,9.70257377624512,9.93021488189697,9.30392551422119,9.28675556182861,NA
"1062","5951",0,5,"SPAIN","TLC",0.00524934381246567,6.92066383361816,0.6931471824646,6.61195468902588,1.3862943649292,1.3862943649292,1.7917594909668,1.7917594909668,2.30258512496948,6.88454341888428,6.95935153961182,7.3089747428894,7.50321769714355,7.83863258361816,6.5944013595581,6.38829755783081,6.59716939926147,6.83034801483154,7.02151966094971
"1063","326",0,2,"BELGIUM","ICT manufacturing",0.0109110744670033,1.18699991703033,0,4.87368774414062,0.6931471824646,0.6931471824646,1.3862943649292,1.7917594909668,1.94591009616852,NA,4.85874700546265,5.44818782806396,6.38139486312866,6.97839117050171,4.69879770278931,4.66445207595825,5.56905651092529,5.969651222229,6.78798532485962
"1064","4950",0,2,"ITALY","Internet",0.0131201315671206,6.05574893951416,2.30258512496948,6.26254606246948,2.7725887298584,NA,0.6931471824646,2.0794415473938,NA,6.03236436843872,NA,5.78467226028442,5.88204002380371,6.32358503341675,7.07517051696777,NA,6.57950830459595,6.47275161743164,6.50426387786865
"1065","2879",0,9,"FRANCE","Internet",0.00268576550297439,5.58295822143555,1.60943794250488,4.74483680725098,NA,1.0986123085022,0.6931471824646,0.6931471824646,NA,NA,5.55433893203735,5.17084407806396,5.20860147476196,5.2428617477417,NA,4.59916067123413,4.68361139297485,4.45671844482422,4.55498600006104
"1066","8208",0,10,"UK","Software",0.00313574750907719,13.1770219802856,8.04846858978271,13.190167427063,8.44311618804932,8.55236721038818,8.63728427886963,8.66664695739746,8.94062900543213,13.5004930496216,13.6220369338989,13.729154586792,13.6320209503174,13.8325109481812,14.0873689651489,14.3748998641968,14.4036531448364,14.4154968261719,14.489990234375
"1067","770",0,6,"BELGIUM","ICT manufacturing",0.0109110744670033,6.78017950057983,1.3862943649292,7.22062301635742,1.3862943649292,1.3862943649292,1.3862943649292,1.3862943649292,1.3862943649292,7.14950084686279,7.05934524536133,7.27030849456787,7.115478515625,7.18531656265259,7.15990924835205,7.22303819656372,7.35627222061157,7.36737012863159,7.19923830032349
"1068","2119",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,1.7917594909668,2.0794415473938,2.39789533615112,2.56494927406311,2.30258512496948,7.11625719070435,6.43590211868286,6.6300048828125,6.38915109634399,6.59782266616821,6.60299634933472,7.16402864456177,7.32877922058105,7.44136905670166,7.39932060241699
"1069","7831",0,10,"UK","Web publishing",0.00795228593051434,8.64020156860352,4.21950769424438,8.19137668609619,4.33073329925537,4.26268005371094,4.17438745498657,4.11087369918823,3.58351898193359,9.00217056274414,8.94371509552002,8.74217987060547,8.52899551391602,8.08050727844238,8.85702037811279,8.88006210327148,8.9492244720459,8.74013042449951,7.84232521057129
"1070","1130",0,9,"FINLAND","Robotics",0.00325909839011729,6.68759632110596,2.0794415473938,5.87140655517578,2.0794415473938,2.0794415473938,2.0794415473938,1.94591009616852,1.94591009616852,6.79001617431641,6.71197414398193,6.49223184585571,5.57640266418457,5.09993124008179,5.84459733963013,5.84943103790283,5.85450649261475,5.6570348739624,5.41336345672607
"1071","711",0,0,"BELGIUM","ICT manufacturing",0.0109110744670033,0,0,0,1.3862943649292,1.94591009616852,1.94591009616852,1.60943794250488,1.3862943649292,NA,NA,NA,NA,NA,5.86642122268677,6.34732580184937,6.2804594039917,6.66420078277588,6.78798532485962
"1072","3149",0,7,"FRANCE","Software",0.00617688335478306,6.47225046157837,2.56494927406311,5.6241340637207,NA,NA,2.83321332931519,2.89037179946899,2.89037179946899,6.78384876251221,6.78373718261719,6.80906629562378,6.89580535888672,6.699294090271,5.84027671813965,5.6688961982727,5.83357572555542,5.9353814125061,5.93605518341064
"1073","337",0,3,"BELGIUM","Software",0.0054644807241857,3.16852307319641,0,5.09180736541748,0,0,2.56494927406311,2.4849066734314,2.4849066734314,3.23584604263306,2.71380424499512,6.03762912750244,6.06667757034302,6.08899593353271,5.07380533218384,4.99235916137695,5.58918333053589,5.70052289962769,4.94005680084229
"1074","7912",0,3,"UK","Software",0.00313574750907719,2.96587491035461,1.0986123085022,1.44671189785004,1.0986123085022,NA,1.0986123085022,NA,NA,2.26143097877502,3.45893144607544,3.02418756484985,3.23468852043152,4.01121950149536,1.1471494436264,2.45228242874146,1.83123159408569,2.59604692459106,1.80869579315186
"1075","7875",0,3,"UK","Software",0.00313574750907719,4.95438385009766,1.0986123085022,4.38280010223389,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,5.00592422485352,4.9344220161438,5.06917762756348,5.03872871398926,5.0303225517273,4.70600461959839,4.63378047943115,4.86709260940552,4.28166818618774,4.50869989395142
"1076","5014",0,6,"ITALY","Software",0.00359712238423526,7.14497089385986,2.70805025100708,6.74782943725586,2.7725887298584,2.89037179946899,2.99573230743408,2.99573230743408,0.6931471824646,7.42412710189819,7.42648601531982,7.7298264503479,7.8661150932312,7.64035415649414,6.95313453674316,6.99737882614136,7.06326150894165,7.2238073348999,6.9723687171936
"1077","6719",1,0,"UK","Biotech",0.00952966511249542,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.73948788642883,NA,5.47881031036377,5.27970933914185,6.12701082229614,5.57869386672974,6.04368829727173
"1078","8332",0,2,"UK","Software",0.00313574750907719,7.84911823272705,2.99573230743408,7.61502742767334,3.09104251861572,3.178053855896,NA,NA,NA,7.85639429092407,7.83952760696411,NA,NA,NA,7.64852428436279,7.73889112472534,NA,NA,NA
"1079","4797",1,0,"ITALY","TLC",0.0247933883219957,0,0,0,NA,NA,NA,0.6931471824646,NA,NA,NA,NA,7.80491495132446,8.53900146484375,NA,NA,NA,8.0350923538208,8.95120811462402
"1080","739",0,11,"BELGIUM","Software",0.0054644807241857,8.35314083099365,2.63905739784241,7.60281467437744,2.83321332931519,2.70805025100708,2.63905739784241,2.4849066734314,NA,8.49219989776611,8.44382953643799,8.34010124206543,8.1077766418457,NA,7.79033994674683,7.60909938812256,7.4584321975708,7.63345575332642,NA
"1081","5602",0,1,"ITALY","Internet",0.0131201315671206,5.28900384902954,1.60943794250488,4.57395696640015,1.3862943649292,1.7917594909668,1.3862943649292,1.3862943649292,NA,4.94571447372437,4.87247133255005,4.89510488510132,5.05484008789062,4.95115327835083,5.09564113616943,5.4808840751648,5.158278465271,5.26701402664185,5.55691623687744
"1082","158",0,1,"BELGIUM","Software",0.0054644807241857,3.21530795097351,0,2.05818009376526,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8.00305652618408,8.20321369171143,8.17167854309082,8.16639137268066,8.15085601806641
"1083","7493",0,1,"UK","Software",0.00313574750907719,5.33686780929565,1.0986123085022,3.66115856170654,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,4.9617772102356,4.84667587280273,4.66757202148438,4.83716487884521,3.98994946479797,4.57098817825317,4.81275749206543,4.71018743515015,4.82916307449341,4.3375096321106
"1084","4314",0,0,"GERMANY","ICT manufacturing",0.00543970987200737,0,0,0,2.83321332931519,3.71357202529907,3.76120018959045,3.93182563781738,4.18965482711792,7.20744180679321,6.74236249923706,8.01603889465332,8.81794261932373,9.05121803283691,NA,NA,NA,NA,NA
"1085","693",0,9,"BELGIUM","Robotics",0,1.18699991703033,0,6.56094980239868,0,0,NA,NA,NA,2.17162251472473,NA,NA,NA,NA,6.4588794708252,6.35488843917847,5.72324323654175,6.41114568710327,7.14234972000122
"1086","7984",0,3,"UK","Robotics",0.00206185574643314,10.1747856140137,5.49716806411743,10.7126884460449,6.52502965927124,6.82871198654175,6.6821084022522,6.37502479553223,5.73334121704102,12.1580896377563,12.3175010681152,11.6411952972412,11.4003610610962,11.1625213623047,12.3739957809448,12.2214994430542,11.8008556365967,11.0895862579346,10.8998823165894
"1087","8091",0,10,"UK","Software",0.00313574750907719,9.07728099822998,3.55534815788269,8.29367446899414,3.58351898193359,3.55534815788269,3.33220458030701,3.13549423217773,3.178053855896,9.28428173065186,8.89253807067871,8.5467357635498,8.84773254394531,8.38157367706299,8.30224227905273,8.30922698974609,8.28992748260498,8.27349472045898,7.86177444458008
"1088","7777",0,6,"UK","Software",0.00313574750907719,4.93120288848877,1.60943794250488,3.40923428535461,1.3862943649292,1.3862943649292,NA,NA,1.0986123085022,4.85886287689209,4.15304565429688,NA,NA,4.14520931243896,3.78382730484009,2.8894670009613,NA,NA,2.58369255065918
"1089","112",0,0,"BELGIUM","Software",0.0054644807241857,0,0,0,0.6931471824646,1.3862943649292,1.60943794250488,1.3862943649292,1.60943794250488,4.79511785507202,5.40290546417236,5.86590814590454,5.70751714706421,5.68349885940552,4.88297033309937,5.00696659088135,5.07419919967651,5.22971773147583,5.21483612060547
"1090","641",0,6,"BELGIUM","Software",0.0054644807241857,8.62922668457031,4.06044292449951,8.8779411315918,4.12713432312012,4.26268005371094,4.33073329925537,4.40671920776367,4.4188404083252,8.9334545135498,9.01905536651611,9.26607704162598,8.90414047241211,9.05773544311523,9.10268306732178,9.18235015869141,8.9152021408081,9.09070682525635,9.23151969909668
"1091","7331",0,0,"UK","Internet",0.0430351085960865,0,0,0,3.13549423217773,NA,NA,NA,NA,5.40433311462402,NA,NA,NA,NA,7.24278497695923,NA,NA,NA,NA
"1092","7189",0,0,"UK","Software",0.00313574750907719,0,0,0,NA,NA,NA,NA,3.40119743347168,NA,NA,NA,NA,7.76051425933838,NA,NA,NA,NA,8.01558971405029
"1093","5864",1,1,"SPAIN","Software",0.00876232236623764,6.62168216705322,0,6.61520767211914,4.35670900344849,4.04305124282837,3.43398714065552,3.43398714065552,3.85014748573303,8.59573745727539,8.6453742980957,8.84003448486328,9.38055896759033,10.1374387741089,8.25981616973877,7.48642301559448,7.53954744338989,7.91626787185669,8.67342662811279
"1094","6941",0,1,"UK","Software",0.00313574750907719,4.1214771270752,0.6931471824646,3.99026012420654,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,3.8545606136322,NA,NA,NA,NA,3.0127284526825,2.53973484039307,2.5282416343689,1.41163420677185,1.40154993534088
"1095","4527",0,0,"GERMANY","ICT manufacturing",0.00543970987200737,0,0,0,2.19722461700439,2.30258512496948,2.39789533615112,2.39789533615112,2.63905739784241,6.27648448944092,7.31326770782471,7.40130567550659,7.54844570159912,7.83760786056519,NA,NA,NA,NA,NA
"1096","2732",0,1,"FRANCE","Software",0.00617688335478306,5.7347674369812,1.3862943649292,4.60976982116699,NA,NA,NA,NA,NA,5.79450368881226,6.11588144302368,5.95894241333008,5.92987108230591,5.89769220352173,4.70859003067017,5.39594125747681,5.65370035171509,5.67655181884766,5.63391590118408
"1097","6040",0,6,"SPAIN","TLC",0.00524934381246567,6.76707649230957,2.83321332931519,6.96053695678711,2.63905739784241,2.56494927406311,2.70805025100708,2.7725887298584,2.63905739784241,7.0858998298645,6.81639671325684,6.76143598556519,6.98422956466675,6.75067329406738,7.33462810516357,7.63849830627441,7.84100437164307,7.88629674911499,7.86830759048462
"1098","1334",0,5,"FINLAND","Software",0.00459496257826686,5.09122180938721,0.6931471824646,3.77461504936218,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,4.91724920272827,4.81127023696899,4.69880151748657,4.8202075958252,4.90401268005371,3.61161279678345,4.09230804443359,4.05958366394043,4.06839275360107,4.16500568389893
"1099","3572",0,0,"GERMANY","Internet",0.00975975953042507,0,0,0,1.0986123085022,1.94591009616852,0.6931471824646,0.6931471824646,NA,5.78266954421997,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","4105",0,0,"GERMANY","Software",0.00696331541985273,0,0,0,1.0986123085022,3.55534815788269,3.55534815788269,3.58351898193359,3.04452252388,4.93367433547974,9.247314453125,9.14695072174072,9.41989135742188,9.38434982299805,NA,NA,NA,NA,NA
"1101","2229",0,0,"FRANCE","Software",0.00617688335478306,0,0,0,3.7376697063446,4.06044292449951,4.38202667236328,3.95124363899231,3.93182563781738,5.53638887405396,7.57035112380981,7.63936281204224,7.20533990859985,8.43766498565674,8.5929651260376,9.91510677337646,9.25797080993652,8.9555025100708,8.86154079437256
"1102","8249",0,12,"UK","Software",0.00313574750907719,8.99169540405273,4.52178859710693,8.46956825256348,4.43081665039062,4.27666616439819,NA,NA,NA,8.64267063140869,8.5834264755249,NA,NA,NA,8.56749629974365,8.23913097381592,NA,NA,NA
"1103","7115",0,3,"UK","Biotech",0.00952966511249542,3.16732311248779,5.54126358032227,2.14958310127258,5.7899603843689,5.99396133422852,5.99396133422852,NA,NA,3.6253125667572,3.81951880455017,3.80731081962585,NA,NA,2.70603609085083,3.05249857902527,3.04060816764832,NA,NA
"1104","499",0,0,"BELGIUM","Software",0.0054644807241857,0,0,0,NA,1.3862943649292,1.0986123085022,NA,NA,NA,NA,NA,NA,NA,NA,6.91106271743774,6.93396615982056,7.17505168914795,7.44636678695679
"1105","7228",0,6,"UK","Software",0.00313574750907719,4.23745632171631,1.0986123085022,5.06285333633423,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,1.0986123085022,3.15983176231384,2.53973484039307,2.8672308921814,2.52226257324219,2.48739552497864,4.99142408370972,4.95707416534424,4.92963552474976,4.86169481277466,4.78229188919067
"1106","5313",0,3,"ITALY","Aerospace",0.00819672085344791,3.97458744049072,0.6931471824646,4.46043539047241,0.6931471824646,0.6931471824646,0.6931471824646,NA,NA,4.10666227340698,4.5018310546875,4.63948822021484,5.367347240448,5.77053308486938,4.51274108886719,3.85136413574219,4.71162033081055,5.04515933990479,5.28741645812988
"1107","1604",0,1,"FINLAND","Biotech",0.0181311015039682,3.72321081161499,0.6931471824646,3.48623037338257,0.6931471824646,0.6931471824646,NA,NA,0.6931471824646,3.63982820510864,4.03916788101196,4.14369010925293,4.47390413284302,4.87370586395264,4.62163496017456,4.65707492828369,4.63178014755249,4.68084239959717,4.79365921020508
"1108","4157",0,0,"GERMANY","Software",0.00696331541985273,0,0,0,1.60943794250488,1.60943794250488,1.3862943649292,1.3862943649292,1.3862943649292,5.51825523376465,6.16791582107544,NA,6.14288902282715,NA,NA,NA,NA,NA,NA
"1109","5229",0,0,"ITALY","Software",0.00359712238423526,0,0,0,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,0.6931471824646,6.20620393753052,6.18558549880981,6.71286630630493,6.63310384750366,6.61950254440308,5.53972148895264,6.09093284606934,6.461341381073,6.25601243972778,6.06934595108032
"1110","7349",0,12,"UK","Web publishing",0.00795228593051434,8.68459510803223,3.66356158256531,8.17015075683594,3.80666255950928,3.82864141464233,3.68887948989868,3.55534815788269,3.61091780662537,8.3388671875,8.15250015258789,7.86959886550903,8.01978015899658,7.990318775177,7.85639429092407,7.66503047943115,7.53991746902466,7.8193531036377,7.86373805999756
"1111","3195",0,0,"FRANCE","Internet",0.00268576550297439,0,0,0,NA,1.3862943649292,1.60943794250488,1.7917594909668,1.94591009616852,3.41504192352295,2.14818572998047,3.58387088775635,4.62291479110718,4.60200023651123,4.36977577209473,4.4839916229248,4.23270511627197,4.00791311264038,3.88805246353149
